age,job,marital,education,balance,housing,loan,contact,month,duration,campaign,pdays,previous,poutcome,y,y_binary,cluster,cluster_label
54,technician,single,secondary,770,no,no,unknown,jun,89,2,-1,0,unknown,no,0,1,Mass Market
58,blue-collar,married,primary,5279,yes,no,unknown,jun,93,6,-1,0,unknown,no,0,1,Mass Market
55,self-employed,divorced,secondary,148,no,no,unknown,jun,847,3,-1,0,unknown,no,0,1,Mass Market
28,blue-collar,married,primary,0,yes,yes,unknown,jun,273,27,-1,0,unknown,no,0,1,Mass Market
46,services,married,primary,741,no,no,unknown,jun,161,3,-1,0,unknown,no,0,1,Mass Market
49,technician,married,secondary,788,no,no,unknown,jun,162,7,-1,0,unknown,no,0,1,Mass Market
50,admin.,married,primary,276,no,yes,unknown,jun,641,6,-1,0,unknown,no,0,1,Mass Market
38,services,divorced,secondary,-10,yes,no,unknown,jun,61,2,-1,0,unknown,no,0,1,Mass Market
37,management,single,tertiary,-25,no,no,unknown,jun,136,2,-1,0,unknown,no,0,1,Mass Market
57,housemaid,married,primary,0,no,no,unknown,jun,187,2,-1,0,unknown,no,0,1,Mass Market
43,management,married,secondary,392,no,no,unknown,jun,332,5,-1,0,unknown,no,0,1,Mass Market
39,entrepreneur,married,secondary,156,no,yes,unknown,jun,76,2,-1,0,unknown,no,0,1,Mass Market
37,admin.,divorced,secondary,-302,no,no,unknown,jun,406,3,-1,0,unknown,no,0,1,Mass Market
38,admin.,divorced,secondary,156,yes,no,unknown,jun,544,3,-1,0,unknown,no,0,1,Mass Market
36,blue-collar,single,tertiary,3649,yes,no,unknown,jun,756,2,-1,0,unknown,no,0,1,Mass Market
38,services,single,unknown,1610,yes,no,unknown,jun,76,6,-1,0,unknown,no,0,1,Mass Market
50,services,married,secondary,1321,no,no,unknown,jun,271,2,-1,0,unknown,no,0,1,Mass Market
53,retired,married,primary,232,yes,yes,unknown,jun,203,2,-1,0,unknown,no,0,1,Mass Market
50,management,single,tertiary,267,no,no,unknown,jun,338,2,-1,0,unknown,no,0,1,Mass Market
53,technician,married,unknown,619,no,no,unknown,jun,198,6,-1,0,unknown,no,0,1,Mass Market
46,blue-collar,divorced,primary,358,no,no,unknown,jun,259,2,-1,0,unknown,no,0,1,Mass Market
36,management,single,tertiary,171,no,no,unknown,jun,398,4,-1,0,unknown,no,0,1,Mass Market
55,management,married,tertiary,913,no,no,unknown,jun,462,5,-1,0,unknown,no,0,1,Mass Market
59,entrepreneur,divorced,unknown,0,no,no,unknown,jun,956,2,-1,0,unknown,no,0,1,Mass Market
58,housemaid,married,primary,3957,no,no,unknown,jun,76,4,-1,0,unknown,no,0,1,Mass Market
39,blue-collar,married,primary,1551,no,no,unknown,jun,264,16,-1,0,unknown,no,0,1,Mass Market
38,entrepreneur,married,secondary,197,no,no,unknown,jun,979,9,-1,0,unknown,no,0,1,Mass Market
43,housemaid,married,secondary,618,no,no,unknown,jun,89,4,-1,0,unknown,no,0,1,Mass Market
39,blue-collar,married,primary,-119,no,no,unknown,jun,135,6,-1,0,unknown,no,0,1,Mass Market
52,technician,married,secondary,1490,no,yes,unknown,jun,420,4,-1,0,unknown,no,0,1,Mass Market
56,blue-collar,married,primary,288,no,no,unknown,jun,548,3,-1,0,unknown,no,0,1,Mass Market
36,blue-collar,married,secondary,1409,no,no,unknown,jun,235,2,-1,0,unknown,no,0,1,Mass Market
52,technician,married,secondary,851,no,no,unknown,jun,87,2,-1,0,unknown,no,0,1,Mass Market
43,technician,married,secondary,236,no,no,unknown,jun,169,4,-1,0,unknown,no,0,1,Mass Market
53,housemaid,divorced,secondary,120,no,no,unknown,jun,343,2,-1,0,unknown,no,0,1,Mass Market
50,services,divorced,tertiary,580,no,no,unknown,jun,88,2,-1,0,unknown,no,0,1,Mass Market
25,technician,single,secondary,1116,no,yes,unknown,jun,68,6,-1,0,unknown,no,0,1,Mass Market
36,services,single,secondary,398,yes,yes,unknown,jun,77,2,-1,0,unknown,no,0,1,Mass Market
35,blue-collar,married,secondary,331,yes,no,unknown,jun,116,3,-1,0,unknown,no,0,1,Mass Market
51,blue-collar,married,primary,3942,yes,no,unknown,jun,363,3,-1,0,unknown,no,0,1,Mass Market
38,blue-collar,married,primary,7944,no,no,unknown,jun,116,3,-1,0,unknown,no,0,1,Mass Market
54,services,married,secondary,468,no,no,unknown,jun,207,3,-1,0,unknown,no,0,1,Mass Market
45,management,married,tertiary,3329,no,no,unknown,jun,311,2,-1,0,unknown,no,0,1,Mass Market
36,blue-collar,married,secondary,0,no,yes,unknown,jun,138,5,-1,0,unknown,no,0,1,Mass Market
36,services,married,secondary,1981,no,no,unknown,jun,48,2,-1,0,unknown,no,0,1,Mass Market
26,management,single,primary,71,no,no,unknown,jun,390,2,-1,0,unknown,no,0,1,Mass Market
51,self-employed,married,primary,307,yes,yes,unknown,jun,65,2,-1,0,unknown,no,0,1,Mass Market
52,management,married,tertiary,502,no,no,unknown,jun,637,3,-1,0,unknown,no,0,1,Mass Market
46,management,divorced,tertiary,25,no,no,unknown,jun,564,2,-1,0,unknown,no,0,1,Mass Market
58,housemaid,divorced,primary,57,no,no,unknown,jun,117,3,-1,0,unknown,no,0,1,Mass Market
45,unknown,married,unknown,1979,no,no,unknown,jun,76,3,-1,0,unknown,no,0,1,Mass Market
27,blue-collar,single,secondary,370,yes,no,unknown,jun,128,21,-1,0,unknown,no,0,1,Mass Market
57,blue-collar,married,primary,4073,no,no,unknown,jun,193,3,-1,0,unknown,no,0,1,Mass Market
42,blue-collar,married,primary,46,yes,no,unknown,jun,130,6,-1,0,unknown,no,0,1,Mass Market
29,admin.,single,secondary,-95,yes,no,unknown,jun,269,3,-1,0,unknown,no,0,1,Mass Market
52,management,married,tertiary,7388,no,yes,unknown,jun,291,2,-1,0,unknown,no,0,1,Mass Market
37,technician,divorced,secondary,531,no,no,unknown,jun,150,7,-1,0,unknown,no,0,1,Mass Market
48,management,married,tertiary,734,yes,no,unknown,jun,1208,3,-1,0,unknown,no,0,1,Mass Market
37,admin.,married,secondary,10465,no,no,unknown,jun,144,6,-1,0,unknown,no,0,1,Mass Market
36,blue-collar,married,secondary,2357,yes,no,unknown,jun,228,2,-1,0,unknown,no,0,1,Mass Market
24,technician,single,secondary,2355,yes,no,unknown,jun,158,3,-1,0,unknown,no,0,1,Mass Market
35,services,married,tertiary,1359,no,no,unknown,jun,585,2,-1,0,unknown,no,0,1,Mass Market
39,management,divorced,secondary,51,no,no,unknown,jun,334,2,-1,0,unknown,no,0,1,Mass Market
35,services,married,unknown,0,no,no,unknown,jun,229,7,-1,0,unknown,no,0,1,Mass Market
46,retired,divorced,secondary,865,no,no,unknown,jun,117,11,-1,0,unknown,no,0,1,Mass Market
57,entrepreneur,divorced,tertiary,873,no,no,unknown,jun,441,3,-1,0,unknown,no,0,1,Mass Market
36,blue-collar,single,secondary,2596,no,no,unknown,jun,60,6,-1,0,unknown,no,0,1,Mass Market
49,technician,married,secondary,662,no,no,unknown,jun,47,2,-1,0,unknown,no,0,1,Mass Market
57,retired,divorced,tertiary,5253,no,no,unknown,jun,235,3,-1,0,unknown,no,0,1,Mass Market
36,services,single,secondary,9231,no,no,unknown,jun,270,3,-1,0,unknown,no,0,1,Mass Market
44,blue-collar,married,primary,0,no,no,unknown,jun,192,5,-1,0,unknown,no,0,1,Mass Market
44,blue-collar,married,secondary,0,no,no,unknown,jun,26,7,-1,0,unknown,no,0,1,Mass Market
52,retired,married,secondary,424,no,no,unknown,jun,89,3,-1,0,unknown,no,0,1,Mass Market
38,management,single,tertiary,0,no,no,unknown,jun,61,7,-1,0,unknown,no,0,1,Mass Market
48,blue-collar,married,primary,551,yes,yes,unknown,jun,386,5,-1,0,unknown,no,0,1,Mass Market
51,technician,married,secondary,1123,no,no,unknown,jun,54,4,-1,0,unknown,no,0,1,Mass Market
49,housemaid,married,primary,434,yes,yes,unknown,jun,272,3,-1,0,unknown,no,0,1,Mass Market
46,blue-collar,married,primary,-1,no,no,unknown,jun,35,3,-1,0,unknown,no,0,1,Mass Market
40,technician,married,secondary,265,no,no,unknown,jun,1365,4,-1,0,unknown,no,0,1,Mass Market
40,admin.,single,secondary,1200,yes,no,unknown,jun,284,8,-1,0,unknown,no,0,1,Mass Market
50,services,married,secondary,1134,no,no,unknown,jun,53,2,-1,0,unknown,no,0,1,Mass Market
39,management,divorced,tertiary,26,no,no,unknown,jun,311,5,-1,0,unknown,no,0,1,Mass Market
48,admin.,single,secondary,1253,yes,no,unknown,jun,245,2,-1,0,unknown,no,0,1,Mass Market
46,unknown,single,primary,10,no,no,unknown,jun,64,6,-1,0,unknown,no,0,1,Mass Market
45,admin.,married,secondary,231,yes,no,unknown,jun,151,3,-1,0,unknown,no,0,1,Mass Market
46,blue-collar,married,primary,557,no,no,unknown,jun,89,1,-1,0,unknown,no,0,1,Mass Market
37,blue-collar,married,secondary,1736,no,yes,unknown,jun,66,1,-1,0,unknown,no,0,1,Mass Market
40,self-employed,married,secondary,256,no,no,unknown,jun,30,1,-1,0,unknown,no,0,1,Mass Market
55,retired,married,secondary,31,no,no,unknown,jun,72,1,-1,0,unknown,no,0,1,Mass Market
42,entrepreneur,divorced,secondary,31,no,no,unknown,jun,120,1,-1,0,unknown,no,0,1,Mass Market
28,blue-collar,married,secondary,-493,yes,no,unknown,jun,126,4,-1,0,unknown,no,0,1,Mass Market
45,blue-collar,married,secondary,103,no,no,unknown,jun,48,1,-1,0,unknown,no,0,1,Mass Market
29,housemaid,married,secondary,1104,yes,no,unknown,jun,262,9,-1,0,unknown,no,0,1,Mass Market
52,blue-collar,married,secondary,262,no,no,unknown,jun,1062,4,-1,0,unknown,no,0,1,Mass Market
37,services,single,secondary,2657,yes,no,unknown,jun,295,1,-1,0,unknown,no,0,1,Mass Market
37,blue-collar,single,secondary,415,no,no,unknown,jun,203,1,-1,0,unknown,no,0,1,Mass Market
28,management,single,tertiary,2253,yes,no,unknown,jun,906,2,-1,0,unknown,no,0,1,Mass Market
49,management,married,primary,1330,no,yes,unknown,jun,37,1,-1,0,unknown,no,0,1,Mass Market
42,services,married,secondary,0,no,no,unknown,jun,118,6,-1,0,unknown,no,0,1,Mass Market
42,unknown,single,tertiary,2918,no,no,unknown,jun,18,1,-1,0,unknown,no,0,1,Mass Market
51,housemaid,married,primary,1093,no,yes,unknown,jun,18,1,-1,0,unknown,no,0,1,Mass Market
54,housemaid,married,primary,3151,no,no,unknown,jun,350,7,-1,0,unknown,no,0,1,Mass Market
39,admin.,married,secondary,224,no,no,unknown,jun,421,2,-1,0,unknown,no,0,1,Mass Market
51,retired,married,primary,67,no,no,unknown,jun,835,1,-1,0,unknown,yes,1,1,Mass Market
60,retired,married,primary,0,no,no,unknown,jun,104,1,-1,0,unknown,no,0,1,Mass Market
29,blue-collar,married,secondary,-565,yes,no,unknown,jun,164,3,-1,0,unknown,no,0,1,Mass Market
38,services,married,secondary,2289,no,no,unknown,jun,89,5,-1,0,unknown,no,0,1,Mass Market
39,self-employed,single,tertiary,426,no,no,unknown,jun,1029,1,-1,0,unknown,yes,1,1,Mass Market
36,blue-collar,married,tertiary,9,yes,no,unknown,jun,112,3,-1,0,unknown,no,0,1,Mass Market
55,blue-collar,married,primary,1101,no,no,unknown,jun,744,3,-1,0,unknown,no,0,1,Mass Market
36,unemployed,divorced,secondary,8267,no,no,unknown,jun,321,2,-1,0,unknown,no,0,1,Mass Market
37,management,married,tertiary,223,no,no,unknown,jun,24,10,-1,0,unknown,no,0,1,Mass Market
48,admin.,married,secondary,1096,yes,no,unknown,jun,213,5,-1,0,unknown,no,0,1,Mass Market
37,blue-collar,married,primary,704,no,no,unknown,jun,165,7,-1,0,unknown,no,0,1,Mass Market
51,management,married,primary,192,no,no,unknown,jun,129,3,-1,0,unknown,no,0,1,Mass Market
51,services,divorced,secondary,9,no,no,unknown,jun,371,2,-1,0,unknown,yes,1,1,Mass Market
36,blue-collar,married,primary,1707,no,no,unknown,jun,190,2,-1,0,unknown,no,0,1,Mass Market
27,entrepreneur,married,secondary,47,yes,no,unknown,jun,114,4,-1,0,unknown,no,0,1,Mass Market
36,unknown,married,secondary,1370,no,no,unknown,jun,221,5,-1,0,unknown,no,0,1,Mass Market
33,management,single,tertiary,729,yes,yes,unknown,jun,178,5,-1,0,unknown,no,0,1,Mass Market
58,unemployed,divorced,secondary,7798,no,no,unknown,jun,247,5,-1,0,unknown,no,0,1,Mass Market
27,technician,single,secondary,629,yes,yes,unknown,jun,680,2,-1,0,unknown,no,0,1,Mass Market
56,blue-collar,married,secondary,3760,no,no,unknown,jun,243,3,-1,0,unknown,no,0,1,Mass Market
42,admin.,divorced,secondary,0,yes,yes,unknown,jun,185,4,-1,0,unknown,no,0,1,Mass Market
32,services,married,secondary,201,yes,no,unknown,jun,110,2,-1,0,unknown,no,0,1,Mass Market
26,admin.,married,secondary,416,yes,yes,unknown,jun,172,2,-1,0,unknown,no,0,1,Mass Market
25,services,single,unknown,-501,yes,yes,unknown,jun,156,3,-1,0,unknown,no,0,1,Mass Market
39,blue-collar,married,secondary,39,yes,no,unknown,jun,34,6,-1,0,unknown,no,0,1,Mass Market
42,blue-collar,single,secondary,1279,yes,no,unknown,jun,347,4,-1,0,unknown,no,0,1,Mass Market
37,blue-collar,married,secondary,10721,yes,no,unknown,jun,394,3,-1,0,unknown,no,0,1,Mass Market
28,blue-collar,single,secondary,975,yes,no,unknown,jun,59,3,-1,0,unknown,no,0,1,Mass Market
29,management,married,tertiary,620,yes,no,unknown,jun,72,3,-1,0,unknown,no,0,1,Mass Market
50,admin.,married,secondary,311,yes,yes,unknown,jun,417,3,-1,0,unknown,no,0,1,Mass Market
48,management,single,tertiary,0,no,no,unknown,jun,96,3,-1,0,unknown,no,0,1,Mass Market
27,admin.,married,secondary,-97,yes,no,unknown,jun,1528,2,-1,0,unknown,yes,1,1,Mass Market
24,blue-collar,married,secondary,0,yes,no,unknown,jun,154,4,-1,0,unknown,no,0,1,Mass Market
48,admin.,single,secondary,479,yes,yes,unknown,jun,533,3,-1,0,unknown,no,0,1,Mass Market
46,management,single,tertiary,46,no,yes,unknown,jun,107,1,-1,0,unknown,no,0,1,Mass Market
49,technician,single,secondary,1202,yes,no,unknown,jun,122,1,-1,0,unknown,no,0,1,Mass Market
48,blue-collar,married,primary,363,yes,no,unknown,jun,257,6,-1,0,unknown,no,0,1,Mass Market
44,blue-collar,married,secondary,1147,yes,no,unknown,jun,23,3,-1,0,unknown,no,0,1,Mass Market
61,entrepreneur,divorced,secondary,369,no,no,unknown,jun,82,1,-1,0,unknown,no,0,1,Mass Market
58,unknown,married,unknown,219,no,no,unknown,jun,55,1,-1,0,unknown,no,0,1,Mass Market
43,services,divorced,secondary,62,no,no,unknown,jun,67,1,-1,0,unknown,no,0,1,Mass Market
45,housemaid,married,tertiary,143,no,no,unknown,jun,83,1,-1,0,unknown,no,0,1,Mass Market
43,admin.,married,unknown,3485,no,no,unknown,jun,113,1,-1,0,unknown,no,0,1,Mass Market
58,retired,divorced,primary,97,no,no,unknown,jun,59,1,-1,0,unknown,no,0,1,Mass Market
50,housemaid,married,secondary,0,no,no,unknown,jun,551,1,-1,0,unknown,no,0,1,Mass Market
43,management,married,tertiary,657,no,no,unknown,jun,367,1,-1,0,unknown,no,0,1,Mass Market
59,management,divorced,tertiary,1304,no,no,unknown,jun,220,1,-1,0,unknown,no,0,1,Mass Market
56,entrepreneur,single,unknown,2351,no,no,unknown,jun,15,1,-1,0,unknown,no,0,1,Mass Market
60,retired,married,secondary,1524,no,no,unknown,jun,173,1,-1,0,unknown,no,0,1,Mass Market
58,housemaid,married,primary,0,no,no,unknown,jun,37,1,-1,0,unknown,no,0,1,Mass Market
57,blue-collar,married,secondary,773,yes,yes,unknown,jun,97,8,-1,0,unknown,no,0,1,Mass Market
42,housemaid,married,secondary,197,no,no,unknown,jun,199,1,-1,0,unknown,no,0,1,Mass Market
36,blue-collar,married,secondary,2627,yes,no,unknown,jun,94,1,-1,0,unknown,no,0,1,Mass Market
35,admin.,married,secondary,165,yes,no,unknown,jun,272,1,-1,0,unknown,no,0,1,Mass Market
37,blue-collar,divorced,secondary,-689,no,no,unknown,jun,15,1,-1,0,unknown,no,0,1,Mass Market
40,technician,married,tertiary,397,no,no,unknown,jun,50,1,-1,0,unknown,no,0,1,Mass Market
37,management,married,tertiary,11265,no,no,unknown,jun,417,1,-1,0,unknown,no,0,1,Mass Market
55,management,married,secondary,5836,no,no,unknown,jun,192,1,-1,0,unknown,no,0,1,Mass Market
36,management,single,tertiary,391,no,no,unknown,jun,443,1,-1,0,unknown,no,0,1,Mass Market
37,student,married,unknown,0,no,no,unknown,jun,115,1,-1,0,unknown,no,0,1,Mass Market
45,unknown,single,secondary,0,no,no,unknown,jun,1487,1,-1,0,unknown,no,0,1,Mass Market
49,blue-collar,married,secondary,1743,no,no,unknown,jun,68,1,-1,0,unknown,no,0,1,Mass Market
28,technician,divorced,tertiary,594,yes,yes,unknown,jun,54,3,-1,0,unknown,no,0,1,Mass Market
60,retired,divorced,primary,1582,no,yes,unknown,jun,159,1,-1,0,unknown,no,0,1,Mass Market
44,blue-collar,married,primary,2791,no,no,unknown,jun,335,1,-1,0,unknown,no,0,1,Mass Market
49,technician,married,secondary,997,no,no,unknown,jun,118,1,-1,0,unknown,no,0,1,Mass Market
39,entrepreneur,married,tertiary,2310,yes,yes,unknown,jun,104,1,-1,0,unknown,no,0,1,Mass Market
37,technician,married,secondary,0,no,no,unknown,jun,236,1,-1,0,unknown,no,0,1,Mass Market
49,management,married,unknown,1401,no,no,unknown,jun,300,1,-1,0,unknown,no,0,1,Mass Market
54,housemaid,married,primary,5048,no,no,unknown,jun,163,1,-1,0,unknown,no,0,1,Mass Market
48,management,married,tertiary,0,no,yes,unknown,jun,103,1,-1,0,unknown,no,0,1,Mass Market
37,management,divorced,secondary,0,yes,no,unknown,jun,187,1,-1,0,unknown,no,0,1,Mass Market
41,management,single,tertiary,11008,no,no,unknown,jun,1540,1,-1,0,unknown,yes,1,1,Mass Market
49,retired,single,unknown,332,no,no,unknown,jun,163,2,-1,0,unknown,no,0,1,Mass Market
46,technician,married,secondary,179,no,yes,unknown,jun,129,1,-1,0,unknown,no,0,1,Mass Market
55,blue-collar,married,primary,761,no,no,unknown,jun,67,1,-1,0,unknown,no,0,1,Mass Market
38,blue-collar,divorced,secondary,889,no,yes,unknown,jun,362,1,-1,0,unknown,no,0,1,Mass Market
42,blue-collar,single,primary,4930,no,no,unknown,jun,973,1,-1,0,unknown,yes,1,1,Mass Market
42,technician,married,secondary,-813,yes,no,unknown,jun,36,4,-1,0,unknown,no,0,1,Mass Market
37,self-employed,single,tertiary,2087,no,no,unknown,jun,167,1,-1,0,unknown,no,0,1,Mass Market
60,housemaid,married,primary,0,no,no,unknown,jun,138,1,-1,0,unknown,no,0,1,Mass Market
59,retired,married,primary,0,no,no,unknown,jun,1009,1,-1,0,unknown,no,0,1,Mass Market
47,retired,married,primary,490,yes,no,unknown,jun,55,10,-1,0,unknown,no,0,1,Mass Market
48,retired,married,primary,5173,yes,no,unknown,jun,88,8,-1,0,unknown,no,0,1,Mass Market
48,management,married,primary,5348,no,no,unknown,jun,105,1,-1,0,unknown,no,0,1,Mass Market
37,technician,married,secondary,603,no,no,unknown,jun,339,2,-1,0,unknown,no,0,1,Mass Market
36,services,single,secondary,755,no,no,unknown,jun,355,1,-1,0,unknown,no,0,1,Mass Market
47,services,divorced,secondary,829,no,yes,unknown,jun,466,2,-1,0,unknown,no,0,1,Mass Market
37,self-employed,married,secondary,2235,no,no,unknown,jun,94,1,-1,0,unknown,no,0,1,Mass Market
60,retired,married,primary,3,no,no,unknown,jun,227,1,-1,0,unknown,no,0,1,Mass Market
38,student,single,unknown,722,no,no,unknown,jun,65,1,-1,0,unknown,no,0,1,Mass Market
47,management,married,tertiary,414,no,no,unknown,jun,387,1,-1,0,unknown,no,0,1,Mass Market
56,retired,divorced,secondary,389,yes,no,unknown,jun,379,5,-1,0,unknown,no,0,1,Mass Market
51,unknown,married,unknown,167,no,no,unknown,jun,205,4,-1,0,unknown,no,0,1,Mass Market
37,services,married,unknown,-224,no,no,unknown,jun,332,2,-1,0,unknown,no,0,1,Mass Market
48,blue-collar,single,primary,0,no,no,unknown,jun,71,1,-1,0,unknown,no,0,1,Mass Market
39,services,married,tertiary,6497,no,no,unknown,jun,567,1,-1,0,unknown,no,0,1,Mass Market
44,blue-collar,married,secondary,1025,yes,no,unknown,jun,200,1,-1,0,unknown,no,0,1,Mass Market
35,blue-collar,married,unknown,1201,no,no,unknown,jun,537,1,-1,0,unknown,yes,1,1,Mass Market
44,management,married,tertiary,17361,no,no,unknown,jun,476,1,-1,0,unknown,no,0,1,Mass Market
58,housemaid,divorced,primary,0,no,no,unknown,jun,290,2,-1,0,unknown,no,0,1,Mass Market
56,services,married,unknown,616,no,no,unknown,jun,1812,1,-1,0,unknown,no,0,1,Mass Market
45,management,divorced,tertiary,959,no,no,unknown,jun,74,1,-1,0,unknown,no,0,1,Mass Market
50,admin.,married,secondary,1019,yes,no,unknown,jun,76,1,-1,0,unknown,no,0,1,Mass Market
57,management,married,tertiary,1172,no,no,unknown,jun,26,1,-1,0,unknown,no,0,1,Mass Market
59,retired,married,secondary,5744,no,no,unknown,jun,632,1,-1,0,unknown,no,0,1,Mass Market
58,management,married,tertiary,3768,yes,no,unknown,jun,316,1,-1,0,unknown,no,0,1,Mass Market
58,housemaid,married,primary,1274,no,no,unknown,jun,35,7,-1,0,unknown,no,0,1,Mass Market
46,blue-collar,divorced,primary,2870,no,no,unknown,jun,52,6,-1,0,unknown,no,0,1,Mass Market
50,services,married,secondary,753,no,no,unknown,jun,59,2,-1,0,unknown,no,0,1,Mass Market
52,retired,married,primary,9,no,no,unknown,jun,243,1,-1,0,unknown,no,0,1,Mass Market
44,management,married,tertiary,2283,yes,yes,unknown,jun,81,2,-1,0,unknown,no,0,1,Mass Market
59,retired,married,primary,1245,no,no,unknown,jun,205,2,-1,0,unknown,no,0,1,Mass Market
54,housemaid,divorced,primary,1194,no,no,unknown,jun,58,3,-1,0,unknown,no,0,1,Mass Market
39,blue-collar,married,primary,-186,no,yes,unknown,jun,320,3,-1,0,unknown,no,0,1,Mass Market
48,admin.,married,secondary,17957,no,no,unknown,jun,700,7,-1,0,unknown,no,0,1,Mass Market
48,self-employed,single,unknown,0,no,no,unknown,jun,453,1,-1,0,unknown,no,0,1,Mass Market
44,services,married,secondary,1872,yes,no,unknown,jun,146,3,-1,0,unknown,no,0,1,Mass Market
56,entrepreneur,married,tertiary,773,no,no,unknown,jun,345,1,-1,0,unknown,no,0,1,Mass Market
32,management,single,tertiary,7419,yes,no,unknown,jun,248,29,-1,0,unknown,no,0,1,Mass Market
53,blue-collar,divorced,secondary,517,yes,no,unknown,jun,188,2,-1,0,unknown,no,0,1,Mass Market
